"x","y","se","age","filename","Pop","species","study"
1978.69822485207,534.615390117352,9.61538461538453,NA,"MA_Structsize_Year_Mon(2013)_C_moose.jpg","North America","Canada moose","MA_Structsize_Year_Mon(2013)"
1981.65680473373,521.153842485868,11.5384615384615,NA,"MA_Structsize_Year_Mon(2013)_C_moose.jpg","North America","Canada moose","MA_Structsize_Year_Mon(2013)"
1984.02366863905,532.692307692308,7.69230769230762,NA,"MA_Structsize_Year_Mon(2013)_C_moose.jpg","North America","Canada moose","MA_Structsize_Year_Mon(2013)"
1985.20710059172,523.07693041288,7.69230769230762,NA,"MA_Structsize_Year_Mon(2013)_C_moose.jpg","North America","Canada moose","MA_Structsize_Year_Mon(2013)"
1987.57396449704,538.461545797495,9.61538461538453,NA,"MA_Structsize_Year_Mon(2013)_C_moose.jpg","North America","Canada moose","MA_Structsize_Year_Mon(2013)"
1989.34911242604,530.769230769231,7.69230769230762,NA,"MA_Structsize_Year_Mon(2013)_C_moose.jpg","North America","Canada moose","MA_Structsize_Year_Mon(2013)"
1992.30769230769,523.076923076923,5.76923076923072,NA,"MA_Structsize_Year_Mon(2013)_C_moose.jpg","North America","Canada moose","MA_Structsize_Year_Mon(2013)"
1994.08284023669,523.076923076923,3.84615384615392,NA,"MA_Structsize_Year_Mon(2013)_C_moose.jpg","North America","Canada moose","MA_Structsize_Year_Mon(2013)"
1995.85798816568,528.846157514132,7.69230769230762,NA,"MA_Structsize_Year_Mon(2013)_C_moose.jpg","North America","Canada moose","MA_Structsize_Year_Mon(2013)"
1997.04142011834,534.615380947407,7.69230769230762,NA,"MA_Structsize_Year_Mon(2013)_C_moose.jpg","North America","Canada moose","MA_Structsize_Year_Mon(2013)"
1997.63313609467,530.769223433275,7.69230769230762,NA,"MA_Structsize_Year_Mon(2013)_C_moose.jpg","North America","Canada moose","MA_Structsize_Year_Mon(2013)"
1999.40828402367,524.999992664044,5.76923076923094,NA,"MA_Structsize_Year_Mon(2013)_C_moose.jpg","North America","Canada moose","MA_Structsize_Year_Mon(2013)"
2001.18343195266,528.846146510198,7.69230769230762,NA,"MA_Structsize_Year_Mon(2013)_C_moose.jpg","North America","Canada moose","MA_Structsize_Year_Mon(2013)"
2002.95857988166,530.769223433275,7.69230769230762,NA,"MA_Structsize_Year_Mon(2013)_C_moose.jpg","North America","Canada moose","MA_Structsize_Year_Mon(2013)"
2004.73372781065,528.846146510198,7.69230769230762,NA,"MA_Structsize_Year_Mon(2013)_C_moose.jpg","North America","Canada moose","MA_Structsize_Year_Mon(2013)"
2006.50887573965,530.769223433275,5.76923076923072,NA,"MA_Structsize_Year_Mon(2013)_C_moose.jpg","North America","Canada moose","MA_Structsize_Year_Mon(2013)"
1921.89349112426,703.488377637641,29.0697674418604,NA,"MA_Structsize_Year_Mon(2013)_C_NT_mule_deer.jpg","North America","Non typical mule deer","MA_Structsize_Year_Mon(2013)"
1934.31952662722,678.294566250587,15.5038759689922,NA,"MA_Structsize_Year_Mon(2013)_C_NT_mule_deer.jpg","North America","Non typical mule deer","MA_Structsize_Year_Mon(2013)"
1939.6449704142,697.674411211827,19.3798449612402,NA,"MA_Structsize_Year_Mon(2013)_C_NT_mule_deer.jpg","North America","Non typical mule deer","MA_Structsize_Year_Mon(2013)"
