"x","y","se","age","filename","Pop","species","study"
2006.17865429234,15.7217392216558,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2006.17865429234,15.4434783520906,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2006.17865429234,15.1652174825254,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2006.17865429234,14.8869566129602,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2006.14617169374,14.4695653086123,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2006.14617169374,14.1913044390471,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2006.14617169374,13.9826087868732,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2006.14617169374,13.4956522651341,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2006.17865429234,13.0086957433949,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2006.17865429234,12.7304348738297,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2006.17865429234,12.4521740042645,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2006.14617169374,12.0347826999167,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2008.16009280742,19.4782609607862,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2008.16009280742,18.5739131346993,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2008.16009280742,18.4347826999167,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2008.16009280742,18.0173913955688,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2008.16009280742,17.7391305260036,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2008.16009280742,17.4608696564384,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2008.16009280742,17.2521740042645,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2008.16009280742,16.9739131346993,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2008.16009280742,16.7652174825254,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2008.16009280742,16.4869566129602,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2008.16009280742,16.2782609607862,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2008.16009280742,16.000000091221,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
2008.16009280742,15.7217392216558,NA,NA,"Corlatti_HornS","Italy","Chamois","Corlatti_HornS"
